# Neanderthal Introgression — Adaptive Segments (Low / Medium / High)
# -----------------------------------------------------------
# Segments the genome into contiguous regions of constant introgression class
# based on per-SNP frequencies, limited to pilot-mask intervals (≤1 kb gaps bridged).
#
# Each row = one genomic segment.
# -----------------------------------------------------------
# Definitions:
# - Frequencies are SNP-level proportions (0–1).
# - introgression (per SNP):
#       'low'     → FREQ < 0.001
#       'medium'  → 0.001 ≤ FREQ < 0.1
#       'high'    → FREQ ≥ 0.1
# - Adjacent SNPs with the same class form one segment.
# - Segments are created only within bridged pilot-mask intervals.
#
# Formulas:
# - START_POS = first SNP position in segment
# - END_POS   = last SNP position in segment
# - Length    = END_POS - START_POS + 1
# -----------------------------------------------------------
# Columns:
# CHROM               → Chromosome number (1–22)
# START_POS           → Start coordinate (1-based, inclusive)
# END_POS             → End coordinate (1-based, inclusive)
# Length              → Segment length in base pairs (bp)
# introgression       → low / medium / high classification
# avg_freq            → Mean introgressed allele frequency across SNPs in segment
# SNP_total           → Total number of SNPs in segment
# SNP_0               → Count of SNPs with FREQ = 0 (no introgression)
# SNP_0_to_0.001      → (0, 0.001] (0.1%)
# SNP_0.001_to_0.01   → (0.001, 0.01] (1%)
# SNP_0.01_to_0.04    → (0.01, 0.04] (4%)
# SNP_higher_0.04     → > 0.04 (very high)
# -----------------------------------------------------------
# Adaptive segmentation per chromosome (1–22) using low/medium/high introgression states.
# Mask gaps ≤ 1 kb are bridged; segments do not cross unmasked regions.
# Output is tab-separated (.tsv) and includes comment header.
# -----------------------------------------------------------
# Additional annotations:
# avg_recomb_rate     → Mean recombination rate (cM/Mb) across the segment, from GLIMPSE recombination map.
# SNP_Neand_Specific  → Number of Neanderthal-specific mutation SNPs within the segment.
# -----------------------------------------------------------
# Merge step:
# - Adjacent segments are merged across mask gaps if compatible:
#     • same class (low/medium/high), or
#     • low–medium / medium–low.
# - All counts are summed; avg_freq is SNP_total-weighted; avg_recomb_rate is segment-length-weighted.
# - introgression is reassigned from merged avg_freq.
# - available_bp = (sum of component Lengths) / (END_POS - START_POS + 1).
# New columns added:
# available_bp        → Fraction of merged span covered by actual segments (0–1).
# (Existing columns retained/recomputed where applicable.)
#
# Additional columns added from 10 kb bin overlap:
# bin_low       → Number of overlapping 10 kb bins labeled 'low' (SNP_Neand_Specific == 0)
# bin_low_NSS   → Number of overlapping 10 kb bins labeled 'low' (SNP_Neand_Specific > 0)
# -----------------------------------------------------------
CHROM	START_POS	END_POS	Length	introgression	avg_freq	available_bp	avg_recomb_rate	SNP_total	SNP_0	SNP_0_to_0.001	SNP_0.001_to_0.01	SNP_0.01_to_0.04	SNP_higher_0.04	SNP_Neand_Specific	bin_low	bin_low_NSS
chr1	12790646	12821420	30775	high	0.0209159101910827	1.0	0.444534	157	0	0	0	157	0	8	0	0
chr1	12821452	12831798	10347	low	0.0	1.0	1.00635725	55	55	0	0	0	0	1	0	0
chr1	12831799	12851253	19455	high	0.0215464688311688	1.0	0.7559304499999999	77	0	0	0	77	0	10	0	0
chr1	12851320	13801879	950560	low	0.0	0.133754839252651	1.4305604099709763	1003	1003	0	0	0	0	1	26	4
chr1	13802019	13807567	5549	high	0.0997865181818181	1.0	4.3264393529411755	33	0	0	0	0	33	5	0	0
chr1	13807892	13812064	4173	medium	0.0026892499999999	1.0	19.059044333333333	19	0	0	19	0	0	1	0	0
chr1	13812419	13817381	4963	high	0.0618424133333333	1.0	3.740708	30	0	0	0	0	30	2	0	0
chr1	13817525	13832501	14977	low	0.0002795749999999	1.0	9.77359430769231	110	0	110	0	0	0	4	0	1
chr1	13832531	13836054	3524	high	0.0449155916666666	1.0	1.7511175	24	0	0	0	0	24	4	0	0
chr1	13836268	13843007	6740	medium	0.0062356507692307	1.0	17.95086585714286	39	0	0	39	0	0	5	0	0
chr1	13843123	13888798	45676	high	0.022322170694864	1.0	1.374409895522388	331	0	0	0	331	0	22	0	0
chr1	13888815	13930604	41790	low	0.0002379259747081	1.0	3.3682677931034477	257	0	257	0	0	0	6	2	2
chr1	13931159	13931159	1	high	0.0441196	1.0	19.260688	1	0	0	0	0	1	1	0	0
chr1	13931761	13948878	17118	medium	0.0035310295641891	0.9953265568407524	5.09424289738071	148	1	5	142	0	0	17	0	0
chr1	13948910	13948910	1	high	0.0131533	1.0		1	0	0	0	1	0	1	0	0
chr1	13949087	13993608	44522	low	0.0006254119686609	0.9600197655091864	2.0601784513000907	351	0	348	3	0	0	12	1	3
chr1	13993645	13998278	4634	high	0.0104120499999999	1.0	1.304803333333333	32	0	0	0	32	0	4	0	0
chr1	13998287	13998287	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	13998383	14037619	39237	high	0.0166946941908713	1.0	0.2019158536585365	241	0	0	0	241	0	28	0	0
chr1	14037880	14037880	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	14037896	14039560	1665	high	0.0208084	1.0		9	0	0	0	9	0	3	0	0
chr1	14039629	14039629	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	14039668	14058201	18534	high	0.0208097076923076	1.0	0.0566023529411763	91	0	0	0	91	0	20	0	0
chr1	14058577	14058577	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	14058749	14129498	70750	high	0.0179078529411764	1.0	2.9437680759493663	306	0	0	0	306	0	37	0	0
chr1	14130041	14205287	75247	medium	0.002149996148205	0.9618057862771938	3.8809835574398783	390	78	213	99	0	0	43	0	5
chr1	14205300	14205300	1	high	0.0265596	1.0	10.132053	1	0	0	0	1	0	1	0	0
chr1	14205337	14206190	854	low	0.0	1.0	7.875147	11	11	0	0	0	0	0	0	0
chr1	14206239	14225175	18937	high	0.0268184979166666	1.0	2.0750933125	144	0	0	0	144	0	18	0	0
chr1	14225373	14236383	11011	medium	0.0029248030806451	0.9986377259104532	7.132934715642051	62	0	22	40	0	0	3	0	0
chr1	14236674	14442917	206244	high	0.0712890319855159	0.9943610480789744	1.697837094395795	1657	0	0	0	575	1082	86	0	0
chr1	14443073	14470291	27219	low	0.0	1.0	2.673129891566265	252	252	0	0	0	0	4	1	1
chr1	14470431	14512781	42351	high	0.0266586846153846	1.0	4.311574202247192	338	0	0	0	326	12	18	0	0
chr1	14512986	14521496	8511	low	2.662619999999999e-05	1.0	0.5514838333333333	44	0	44	0	0	0	0	0	0
chr1	14521856	14540677	18822	high	0.0430449674418604	1.0	0.3024645454545454	86	0	0	0	0	86	4	0	0
chr1	14540736	14540736	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	14540795	14554207	13413	high	0.0407541265306122	1.0	0.0850025	49	0	0	0	0	49	3	0	0
chr1	14555055	14564701	9647	low	3.99393e-05	1.0	0.1359076923076923	40	0	40	0	0	0	2	0	0
chr1	14565043	14575672	10630	high	0.01862313125	1.0	1.0406229411764707	64	0	0	0	63	1	9	0	0
chr1	14575842	14591241	15400	low	3.993929999999999e-05	1.0	3.1663726521739126	74	0	74	0	0	0	1	1	0
chr1	14591599	14615321	23723	high	0.0500738156862744	1.0	0.3982356875	102	0	0	0	0	102	9	0	0
chr1	14615403	14651517	36115	medium	0.009831121036036	1.0	3.850670507936509	222	0	0	222	0	0	13	0	0
chr1	14651518	14651518	1	high	0.0151237	1.0		1	0	0	0	1	0	1	0	0
chr1	14651607	14668269	16663	medium	0.0024478733695652	1.0	1.86191253125	92	0	0	92	0	0	7	0	0
chr1	14668317	14668317	1	high	0.0107836	1.0	7.621821	1	0	0	0	1	0	1	0	0
chr1	14668592	14756479	87888	low	7.300133246073229e-05	0.994652284726015	3.706476545351203	573	389	182	2	0	0	11	5	3
chr1	14756584	14773129	16546	high	0.012029925490196	1.0	0.5397713000000001	102	0	0	0	102	0	9	0	0
chr1	14773232	14793452	20221	low	0.0009330199349112	0.9925819692398992	2.490104314685376	169	37	105	27	0	0	6	0	0
chr1	14794465	14874893	80429	high	0.0259421752272727	1.0	1.307565971153846	440	0	0	0	440	0	32	0	0
chr1	14874897	14877802	2906	low	1.3313100000000005e-05	1.0	9.970149666666666	29	0	29	0	0	0	0	0	0
chr1	14877876	14877876	1	high	0.0110099	1.0		1	0	0	0	1	0	1	0	0
chr1	14877919	14942233	64315	low	3.4091964705882353e-05	0.9872347041903132	3.4064055609756094	255	253	1	1	0	0	3	3	3
chr1	14942501	14961761	19261	high	0.02821496375	1.0	2.8079844117647057	80	0	0	0	80	0	7	0	0
chr1	14962222	15099707	137486	low	0.0008321946582938	0.9972360822192804	1.675967951928677	844	619	151	74	0	0	20	7	4
chr1	15099722	15099722	1	high	0.0818622	1.0		1	0	0	0	0	1	1	0	0
chr1	15099800	15104018	4219	low	1.210281818181818e-06	1.0	1.955165	33	32	1	0	0	0	1	0	0
chr1	15104412	15104412	1	high	0.0323908	1.0		1	0	0	0	1	0	1	0	0
chr1	15104466	15130227	25762	low	0.0002685675418994	0.9758559118080894	2.468111863330763	179	156	0	23	0	0	3	1	1
chr1	15130503	15135353	4851	high	0.0477659892857142	1.0	1.130416	28	0	0	0	0	28	3	0	0
chr1	15135528	15151557	16030	low	0.0	1.0	2.4105271666666668	71	71	0	0	0	0	0	1	0
chr1	15152036	15152036	1	high	0.0456373	1.0	16.352017	1	0	0	0	0	1	1	0	0
chr1	15152438	15168646	16209	medium	0.0027988446744185	0.9953729409587266	9.98467027893992	86	0	44	42	0	0	3	0	0
chr1	15169249	15181695	12447	high	0.0573169955882352	1.0	4.862646909090909	68	0	0	0	0	68	15	0	0
chr1	15181705	15190419	8715	low	0.0002130095999999	0.923121055651176	20.764057933549996	40	32	7	1	0	0	1	0	0
chr1	15190788	15208306	17519	high	0.0447344704225352	1.0	1.8623612222222223	71	0	0	0	0	71	8	0	0
chr1	15208578	15296561	87984	low	0.0006557428333332	0.9962493180578288	3.784529225337598	552	103	388	61	0	0	17	2	5
chr1	15296668	15296900	233	high	0.0110632	1.0		3	0	0	0	3	0	2	0	0
chr1	15297249	15311672	14424	medium	0.0052653935353535	0.9635330005546312	3.861343066402064	99	1	0	98	0	0	7	0	0
chr1	15311726	15311726	1	high	0.0132066	1.0		1	0	0	0	1	0	1	0	0
chr1	15311808	15312596	789	medium	0.00765503	1.0		5	0	0	5	0	0	0	0	0
chr1	15312879	15313262	384	high	0.18979165	1.0	3.910646	2	0	0	0	1	1	2	0	0
chr1	15313292	15356223	42932	low	6.775416964285714e-05	1.0	4.92873189010989	336	279	57	0	0	0	5	2	1
chr1	15356389	15357406	1018	high	0.010480725	1.0	0.5467945000000001	8	0	0	0	8	0	2	0	0
chr1	15357416	15364350	6935	medium	0.0092844906976744	0.886085075702956	1.1245186363636366	43	1	0	42	0	0	2	0	0
chr1	15364500	15371214	6715	high	0.0502232196969697	1.0	1.410715625	66	0	0	0	0	66	1	0	0
chr1	15371226	15371226	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	15371254	15372271	1018	high	0.0536517454545454	1.0	37.3801415	11	0	0	0	0	11	1	0	0
chr1	15372402	15429513	57112	low	0.0002192993223097	1.0	5.561869103448275	381	0	381	0	0	0	49	0	4
chr1	15429548	15436297	6750	high	0.133695245614035	1.0	2.6336784	57	0	0	0	0	57	2	0	0
chr1	15436299	15436299	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	15436352	15436838	487	high	0.1381369999999999	1.0		6	0	0	0	0	6	0	0	0
chr1	15436887	15436887	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	15436918	15562593	125676	high	0.1682873359451518	1.0	1.2968483448275865	1021	0	0	0	0	1021	37	0	0
chr1	15562741	15562741	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	15562759	15566037	3279	high	0.1244041049999999	1.0	2.6993155	20	0	0	0	0	20	3	0	0
chr1	15566103	15580057	13955	low	0.0008965734513274	0.9975635972769616	17.233468727392935	113	0	65	48	0	0	2	0	1
chr1	15580230	15581533	1304	high	0.0159171733333333	1.0	0.194299	15	0	0	0	15	0	1	0	0
chr1	15581616	15581616	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	15581628	15621076	39449	high	0.0342932029787234	1.0	1.6382593076923075	235	0	0	0	113	122	11	0	0
chr1	15621141	16125637	504497	low	0.0002112075869804	0.9945510082319616	1.1912148685638684	2719	2428	185	106	0	0	37	41	6
chr1	16125819	16125819	1	high	0.0475411	1.0		1	0	0	0	0	1	1	0	0
chr1	16125934	16318545	192612	medium	0.0030867113417305	0.9923680767553424	0.2797808826357946	913	262	11	640	0	0	51	1	1
chr1	16318654	16323398	4745	high	0.0285098487179486	1.0	0.2056943333333333	39	0	0	0	39	0	4	0	0
chr1	16323565	16323565	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	16323775	16357733	33959	high	0.0284577495176848	1.0	0.4971463333333332	311	0	0	0	311	0	20	0	0
chr1	16358085	16360732	2648	medium	0.0043667	1.0	0.720954	33	0	0	33	0	0	0	0	0
chr1	16361164	16361164	1	high	0.0124477	1.0		1	0	0	0	1	0	1	0	0
chr1	16361258	16373517	12260	medium	0.0041753891095889	0.9893964110929854	2.1365044833031	146	2	0	144	0	0	4	0	0
chr1	16373584	16379008	5425	high	0.025989612	1.0	1.413216866666667	75	0	0	0	75	0	1	0	0
chr1	16379015	16379015	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	16379016	16388013	8998	high	0.0301295822580645	1.0	9.057836875	124	0	0	0	124	0	4	0	0
chr1	16388096	16514486	126391	low	0.0	1.0	2.185632240000001	750	750	0	0	0	0	4	11	1
chr1	16514898	16514898	1	high	0.103003	1.0		1	0	0	0	0	1	1	0	0
chr1	16515053	16522349	7297	medium	0.00769497	1.0	1.488217714285714	63	0	0	63	0	0	1	0	0
chr1	16522380	16606327	83948	high	0.1222538587443946	1.0	0.1774857021276596	446	0	0	0	0	446	19	0	0
chr1	16606349	16606349	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	16606442	16611325	4884	high	0.1267691818181817	1.0	0.00077	22	0	0	0	0	22	2	0	0
chr1	16611463	16611463	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	16611751	16682334	70584	high	0.1264884435897436	1.0	0.0445085813953488	390	0	0	0	0	390	10	0	0
chr1	16682553	16682553	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	16682731	16772799	90069	high	0.1001205131999999	1.0	0.6995269193548387	500	0	0	0	0	500	40	0	0
chr1	16773074	16837245	64172	low	0.0	1.0	2.973816465116279	354	354	0	0	0	0	2	4	1
chr1	16837323	16851489	14167	high	0.0631199238095237	0.8324274722947695	0.9869502221656916	63	0	0	0	0	63	10	0	0
chr1	16851699	17024461	172763	low	0.0	0.2249497867020137	1.0048508859800205	83	83	0	0	0	0	0	8	0
chr1	17025369	17045966	20598	high	0.0427133999999999	0.2199728128944557		8	0	0	0	2	6	8	0	0
chr1	17045979	17210657	164679	low	0.0	0.1942809951481366	0.592846217424892	70	70	0	0	0	0	2	6	1
chr1	17210661	17228790	18130	high	0.032945019117647	1.0	1.0806954615384616	68	0	0	0	68	0	11	0	0
chr1	17228825	17228825	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	17229095	17273058	43964	high	0.0397360987804878	1.0	0.2890658823529412	164	0	0	0	88	76	19	0	0
chr1	17273443	17524665	251223	low	0.000380937254854	0.9926997130039844	1.4582386471911577	1473	1190	194	89	0	0	20	20	2
chr1	17524749	17525441	693	high	0.0594243599999999	1.0	1.220558	5	0	0	0	0	5	3	0	0
chr1	17525965	17543844	17880	low	0.0	1.0	11.971151035714286	103	103	0	0	0	0	1	1	0
chr1	17544089	17544343	255	high	0.0371124666666666	1.0	6.6040185000000005	3	0	0	0	3	0	2	0	0
chr1	17544387	17632382	87996	low	0.0	1.0	5.196607022471911	639	639	0	0	0	0	2	7	1
chr1	17632464	17632464	1	high	0.159504	1.0		1	0	0	0	0	1	1	0	0
chr1	17632600	17637850	5251	low	0.000186383	1.0	1.83906225	40	0	40	0	0	0	0	0	0
chr1	17638110	17638110	1	high	0.018665	1.0		1	0	0	0	1	0	1	0	0
chr1	17638145	17639974	1830	medium	0.0060441499999999	1.0	3.893577000000001	11	0	0	11	0	0	0	0	0
chr1	17640141	17677478	37338	high	0.0246697484429065	1.0	2.315355390243903	289	0	0	0	289	0	14	0	0
chr1	17677605	17680215	2611	medium	0.00323508	1.0	12.605710999999998	16	0	0	16	0	0	1	0	0
chr1	17680330	17699465	19136	high	0.0485471582352941	1.0	1.8848795142857144	170	0	0	0	89	81	10	0	0
chr1	17699509	17699509	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	17699539	17702943	3405	high	0.0146620088235294	1.0	0.9074945	34	0	0	0	34	0	2	0	0
chr1	17703034	17879684	176651	low	0.000852819077578	0.9825871350855642	0.9970348426103722	1057	316	331	410	0	0	44	3	6
chr1	17879964	17879964	1	high	0.0176265	1.0		1	0	0	0	1	0	1	0	0
chr1	17880074	17895744	15671	medium	0.0039673	1.0	0.434798	74	0	0	74	0	0	3	0	0
chr1	17895808	17908963	13156	high	0.0181185144927536	1.0	3.7948863125	69	0	0	0	69	0	5	0	0
chr1	17909160	18391766	482607	low	6.913627375328086e-05	0.9987546803092372	2.999020406838216	2667	2002	664	1	0	0	39	35	13
chr1	18391816	18416642	24827	high	0.0165703569343065	1.0	0.859673894736842	137	0	0	0	137	0	17	0	0
chr1	18416689	18425708	9020	medium	0.00571132	1.0	3.03952175	52	0	0	52	0	0	3	0	0
chr1	18425954	18426428	475	high	0.0251983875	1.0	2.1368636	8	0	0	0	8	0	2	0	0
chr1	18426471	18428941	2471	medium	0.0071498331578947	1.0	20.854884999999996	19	0	0	19	0	0	2	0	0
chr1	18429405	18509216	79812	high	0.0607089569387755	1.0	3.882105153005464	490	0	0	0	222	268	38	0	0
chr1	18509667	18570481	60815	low	2.6273535761589404e-05	1.0	5.253851431818181	302	156	146	0	0	0	12	0	6
chr1	18570722	18570722	1	high	0.0454909	1.0		1	0	0	0	0	1	1	0	0
chr1	18570864	18606836	35973	low	0.0	1.0	4.30505106451613	196	196	0	0	0	0	0	2	0
chr1	18607211	18607211	1	high	0.0196901	1.0		1	0	0	0	1	0	1	0	0
chr1	18607642	18775015	167374	low	0.0	1.0	3.1963993574144483	990	990	0	0	0	0	0	16	0
chr1	18775127	18775127	1	high	0.0768831	1.0		1	0	0	0	0	1	1	0	0
chr1	18775366	18888264	112899	low	4.4555913978494624e-06	0.9992648296264804	2.163406495677012	744	743	0	1	0	0	3	7	3
chr1	18888376	18901078	12703	high	0.020784275	1.0	0.46719340625	88	0	0	0	88	0	4	0	0
chr1	18901203	19061763	160561	low	0.0	1.0	6.227281366197182	903	903	0	0	0	0	5	12	3
chr1	19062643	19084710	22068	high	0.0192640163043478	1.0	3.820102818181818	92	0	0	0	92	0	13	0	0
chr1	19084810	19160868	76059	medium	0.0031215318799367	0.9965290103735258	2.4808547297190016	633	151	132	350	0	0	13	1	3
chr1	19160956	19173910	12955	high	0.0137638837606837	1.0	1.09022788	117	0	0	0	116	1	4	0	0
chr1	19173927	19240410	66484	medium	0.0013679082478494	0.9894561097406896	10.436514977857843	558	218	33	307	0	0	24	1	1
chr1	19240423	19256157	15735	high	0.0319599640350877	1.0	9.018744000000002	114	0	0	0	114	0	4	0	0
chr1	19256160	19256160	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	19256605	19288685	32081	high	0.0516735349999999	0.9570773978367256	0.5550543952176232	160	0	0	0	45	115	7	0	0
chr1	19288887	19288887	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	19288945	19326313	37369	high	0.0467613825	1.0	0.4511567674418605	280	0	0	0	134	146	8	0	0
chr1	19326409	19326409	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	19326771	19333596	6826	high	0.0386880644067796	1.0	0.4517333	59	0	0	0	59	0	4	0	0
chr1	19333904	19365698	31795	low	1.3313099999999996e-05	1.0	0.6318284399999999	201	0	201	0	0	0	1	1	1
chr1	19365951	19456843	90893	high	0.0314669605150214	1.0	0.428587119047619	466	0	0	0	366	100	17	0	0
chr1	19456887	19543468	86582	low	0.0	1.0	0.07436656	367	367	0	0	0	0	0	8	0
chr1	19543888	19590407	46520	high	0.0325476039999999	1.0	0.5430814363636364	275	0	0	0	181	94	25	0	0
chr1	19591142	19591142	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	19591230	19602850	11621	high	0.0411522108910891	1.0	0.502181	101	0	0	0	0	101	18	0	0
chr1	19602854	19602854	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	19602979	19611760	8782	high	0.0413245533333333	1.0	0.7529640000000001	75	0	0	0	0	75	24	0	0
chr1	19611844	19844685	232842	medium	0.0011814808053734	0.9931498612793224	1.267310116747614	1526	240	305	981	0	0	69	2	6
chr1	19845118	19851578	6461	high	0.0111737333333333	1.0	0.32256475	33	0	0	0	33	0	2	0	0
chr1	19851831	19851831	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	19851960	19856927	4968	high	0.0111697	1.0		17	0	0	0	17	0	0	0	0
chr1	19856944	19856944	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	19857167	19862320	5154	high	0.0109562107142857	1.0	1.2294886666666665	28	0	0	0	28	0	2	0	0
chr1	19862329	19862329	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	19862411	19970170	107760	high	0.0356906929640718	1.0	0.2866090103092783	668	0	0	0	475	193	37	0	0
chr1	19970645	19993794	23150	medium	0.0013214484444444	0.9792224622030238	4.018013366022587	135	1	0	134	0	0	2	0	0
chr1	19993939	20025683	31745	high	0.0121744495098039	1.0	2.047507657142857	204	0	0	0	204	0	14	0	0
chr1	20026354	20030565	4212	medium	0.0075004721951219	1.0	15.12214111111111	41	0	0	41	0	0	2	0	0
chr1	20030642	20031174	533	high	0.0109678	1.0	2.0139395	6	0	0	0	6	0	2	0	0
chr1	20031799	20064575	32777	medium	0.001130122275862	0.979863928974586	7.454733437009684	116	0	84	32	0	0	5	1	1
chr1	20064751	20105364	40614	high	0.0196075663551401	1.0	0.8080844571428571	214	0	0	0	214	0	26	0	0
chr1	20105383	20109991	4609	low	0.000186383	1.0	4.0514445	13	0	13	0	0	0	0	0	0
chr1	20110436	20110436	1	high	0.0330431	1.0	4.09074	1	0	0	0	1	0	1	0	0
chr1	20110545	20117156	6612	medium	0.00957212	1.0	2.8894985	37	0	0	37	0	0	0	0	0
chr1	20117411	20117411	1	high	0.0104242	1.0		1	0	0	0	1	0	1	0	0
chr1	20117540	20143591	26052	medium	0.008578267173913	1.0	12.733577722222224	138	0	0	138	0	0	4	0	0
chr1	20143612	20169016	25405	high	0.0220196136792452	1.0	5.312299818181818	212	0	0	0	179	33	21	0	0
chr1	20169123	20169123	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	20169930	20429185	259256	high	0.0540864507548526	1.0	2.4426737083333334	1391	0	0	0	368	1023	81	0	0
chr1	20429189	21014757	585569	low	5.2097682811014055e-05	0.9942073436264556	3.3941913331503977	3159	3018	0	141	0	0	10	50	5
chr1	21014912	21039230	24319	high	0.0269898612244897	1.0	2.8893113055555553	196	0	0	0	132	64	10	0	0
chr1	21039386	21039386	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	21039502	21183593	144092	high	0.0395662159784559	0.9731976792604724	0.2087092887194752	557	0	0	0	162	395	29	0	0
chr1	21183655	21183655	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	21183841	21409862	226022	high	0.0398912095238095	1.0	0.0321072173913043	882	0	0	0	90	792	37	0	0
chr1	21409980	21409980	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	21410231	21467697	57467	high	0.0414361930131004	1.0	0.0348965333333333	229	0	0	0	0	229	15	0	0
chr1	21467870	21467870	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	21468010	21609012	141003	high	0.0561278316023738	1.0	0.7568048741721854	674	0	0	0	208	466	44	0	0
chr1	21609081	21609081	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	21609433	21680008	70576	high	0.1032496275773195	1.0	0.6182819431818182	388	0	0	0	0	388	32	0	0
chr1	21680177	21680177	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	21680231	21684645	4415	high	0.0659797	1.0	2.8271405000000005	35	0	0	0	0	35	0	0	0
chr1	21684651	21684651	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	21684697	21726849	42153	high	0.0740185980544746	0.9471686475458448	1.0302446072320892	257	0	0	0	0	257	5	0	0
chr1	21726896	21732768	5873	medium	0.00527199	1.0	4.0583125	36	0	0	36	0	0	0	0	0
chr1	21733014	21733014	1	high	0.0787203	1.0		1	0	0	0	0	1	1	0	0
chr1	21733650	21843498	109849	low	0.0	0.9696583491884314	1.9918591037878215	704	704	0	0	0	0	0	10	0
chr1	21843544	21844561	1018	high	0.0354827125	1.0	1.010512	8	0	0	0	8	0	2	0	0
chr1	21844590	21861765	17176	low	0.0	1.0	2.2598389375	107	107	0	0	0	0	0	1	0
chr1	21861788	21861788	1	high	0.0383417	1.0		1	0	0	0	1	0	1	0	0
chr1	21861849	21919302	57454	low	0.0	1.0	0.9452502272727272	395	395	0	0	0	0	2	3	1
chr1	21919370	21927356	7987	high	0.0571505292682925	1.0	2.178741727272727	41	0	0	0	0	41	2	0	0
chr1	21927377	21927377	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	21927807	21934326	6520	high	0.0570901454545454	1.0	1.8434463333333333	33	0	0	0	0	33	2	0	0
chr1	21934492	21957467	22976	medium	0.0012146992700729	0.9996953342618384	1.379054236877135	137	115	0	22	0	0	1	1	0
chr1	21957666	21988785	31120	high	0.025833865408805	1.0	1.8882855925925923	159	0	0	0	159	0	5	0	0
chr1	21988842	21997996	9155	medium	0.0077349099999999	1.0	0.8605291666666667	61	0	0	61	0	0	1	0	0
chr1	21998105	22066435	68331	high	0.0244978686217007	1.0	0.5352798513513514	341	0	0	0	340	1	12	0	0
chr1	22066436	22066436	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	22066695	22143423	76729	high	0.028410954481132	1.0	0.8859615263157895	424	0	0	0	424	0	30	0	0
chr1	22143437	22144801	1365	low	0.000639029	1.0		9	0	9	0	0	0	0	0	0
chr1	22145180	22179451	34272	high	0.0425306358851674	1.0	0.8902162727272728	209	0	0	0	85	124	25	0	0
chr1	22179673	22241185	61513	low	0.0	1.0	0.8161414426229509	345	345	0	0	0	0	0	6	0
chr1	22241544	22241660	117	high	0.0148263666666666	1.0		3	0	0	0	3	0	1	0	0
chr1	22241691	22241691	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	22242312	22245850	3539	high	0.0146868625	1.0	0.742662	16	0	0	0	16	0	5	0	0
chr1	22245918	22245918	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr1	22246130	22284155	38026	high	0.0143314949579831	1.0	0.5105255636363636	238	0	0	0	238	0	16	0	0
chr1	22284463	22287510	3048	medium	0.0062571599999999	1.0	1.9311428571428573	21	0	0	21	0	0	0	0	0
chr1	22287544	22287544	1	high	0.0182523	1.0		1	0	0	0	1	0	1	0	0
chr1	22287577	22320787	33211	low	0.0008351548842994	0.9305049531781638	0.7256431525914838	414	119	84	211	0	0	14	1	1
chr1	22320801	22320801	1	high	0.237186	1.0		1	0	0	0	0	1	1	0	0
chr1	22320883	22330123	9241	low	6.12956875e-05	1.0	0.6885336363636363	96	56	40	0	0	0	4	0	0
chr1	22330197	22504514	174318	high	0.0329657430167597	0.9808682981677164	1.0301865266512262	1074	0	0	0	769	305	62	0	0
